user_id,role,target_date,days_visible,timeline
SUB301,Teller,2026-09-21,1,"2026-09-21 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.222 | known_ip=1
2026-09-22 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 09:24:16 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 10:44:27 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 10:50:56 | event=customer_access | records=2 | download=0 | failed_login=0 | account=VIP | ip=10.3.1.249 | known_ip=1
2026-09-22 11:42:24 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 11:58:31 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 12:03:35 | event=download | records=0 | download=10 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 12:58:46 | event=download | records=0 | download=1 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 13:36:04 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 14:17:03 | event=download | records=0 | download=7 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 15:21:58 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 15:25:33 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 15:53:40 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 16:43:18 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 16:49:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 11:15:00 | event=customer_access | records=20 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 11:40:00 | event=download | records=0 | download=20 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 11:57:38 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 12:59:46 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 14:06:12 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 14:39:39 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 14:44:04 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 15:49:59 | event=download | records=0 | download=1 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 16:44:30 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 16:53:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1"
SUB340,CustomerService,2026-09-24,4,"2026-09-21 09:04:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 10:37:41 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 10:48:10 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 11:15:31 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 11:43:31 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 12:21:53 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 12:35:39 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 13:15:24 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 13:17:23 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 14:32:47 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 16:50:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 09:24:16 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 10:44:27 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 10:50:56 | event=customer_access | records=2 | download=0 | failed_login=0 | account=VIP | ip=10.3.1.249 | known_ip=1
2026-09-22 11:42:24 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 11:58:31 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 12:03:35 | event=download | records=0 | download=10 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 12:58:46 | event=download | records=0 | download=1 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 13:36:04 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 14:17:03 | event=download | records=0 | download=7 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 15:21:58 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 15:25:33 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 15:53:40 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 16:43:18 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 16:49:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 11:15:00 | event=customer_access | records=20 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 11:40:00 | event=download | records=0 | download=20 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 11:57:38 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 12:59:46 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 14:06:12 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 14:39:39 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 14:44:04 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 15:49:59 | event=download | records=0 | download=1 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 16:44:30 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 16:53:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 09:06:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 09:11:51 | event=download | records=0 | download=7 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 09:58:41 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 10:23:50 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 11:08:09 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 11:13:11 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 11:15:00 | event=customer_access | records=20 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 11:40:00 | event=download | records=0 | download=20 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 11:56:51 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 12:12:26 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 13:23:59 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 13:28:41 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 14:12:18 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 14:33:10 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 16:02:01 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 16:03:23 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 16:11:17 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 16:38:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1"
SUB340,CustomerService,2026-09-25,5,"2026-09-21 09:04:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 10:37:41 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 10:48:10 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 11:15:31 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 11:43:31 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 12:21:53 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 12:35:39 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 13:15:24 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 13:17:23 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 14:32:47 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-21 16:50:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 09:24:16 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 10:44:27 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 10:50:56 | event=customer_access | records=2 | download=0 | failed_login=0 | account=VIP | ip=10.3.1.249 | known_ip=1
2026-09-22 11:42:24 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 11:58:31 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 12:03:35 | event=download | records=0 | download=10 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 12:58:46 | event=download | records=0 | download=1 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 13:36:04 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 14:17:03 | event=download | records=0 | download=7 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 15:21:58 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 15:25:33 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 15:53:40 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 16:43:18 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-22 16:49:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 11:15:00 | event=customer_access | records=20 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 11:40:00 | event=download | records=0 | download=20 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 11:57:38 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 12:59:46 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 14:06:12 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 14:39:39 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 14:44:04 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 15:49:59 | event=download | records=0 | download=1 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 16:44:30 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-23 16:53:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 09:06:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 09:11:51 | event=download | records=0 | download=7 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 09:58:41 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 10:23:50 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 11:08:09 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 11:13:11 | event=download | records=0 | download=9 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 11:15:00 | event=customer_access | records=20 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
2026-09-24 11:40:00 | event=download | records=0 | download=20 | failed_login=0 | account=Regular | ip=10.3.1.249 | known_ip=1
